Title,Location,Price,Area,Number_of_Rooms,Furnished,Kitchen type,Status,Garden surface,Swimming Pool
Exceptional property for sale,Rue de Fragnee 73,"€799,000",2 bedrooms | 350 m² ,2 bedrooms,No,Hyper equipped,As new,50 m² ,No
House for sale,avenue de Boetendael 93,"€850,000",4 bedrooms | 292 m² ,4 bedrooms,No,Hyper equipped,To be done up,50 m² ,No
Mixed-use building for sale,Lisperstraat 108,"€898,000",6 bedrooms | 550 m² ,6 bedrooms,No,Installed,Good,50 m² ,No
House for sale,Rue Antoine Andre 81,"€900,000",6 bedrooms | 330 m² ,6 bedrooms,No,USA hyper equipped,As new,6000 m² ,No
Mixed-use building for sale,Gordunakaai 73,"€920,000",256 m² ,256 m² square meters livable space,No,Installed,As new,6000 m² ,No
House for sale,Graaf Jansdijk 260,"€972,000",4 bedrooms | 160 m² ,4 bedrooms,No,Installed,As new,154 m² ,No
Villa for sale,Roekendreef 13,"€1,090",4 bedrooms | 562 m² ,4 bedrooms,No,Installed,As new,154 m² ,No
Mixed-use building for sale,Rue de Tervaete 37,"€1,150",4 bedrooms | 260 m² ,4 bedrooms,No,USA installed,As new,154 m² ,No
Ground floor for sale,Chaussée de Stockel 328 Box 1,"€470,000",3 bedrooms | 116 m² ,3 bedrooms,No,Hyper equipped,As new,65 m² ,No
House for sale,Golfstraat 60,"€295,000",4 bedrooms | 167 m² ,4 bedrooms,No,Semi equipped,To renovate,65 m² ,No
Apartment for sale,Ringlaan 15 Box 4,"€369,500",3 bedrooms | 125 m² ,3 bedrooms,No,Installed,As new,45 m² ,No
Apartment block for sale,Rue Duwez 23,"€295,000",9 bedrooms,9 bedrooms,No,Installed,To renovate,45 m² ,No
House for sale,Hogekamp LOT 3,"€261,687",3 bedrooms | 139 m² ,3 bedrooms,No,Installed,To renovate,274 m² ,No
Apartment for sale,Papenstraat 25 Box 0.2,"€225,000",2 bedrooms | 90 m² ,2 bedrooms,No,Installed,As new,274 m² ,No
House for sale,1050 — Ixelles,"€570,000",5 bedrooms | 185 m² ,5 bedrooms,No,Installed,To be done up,274 m² ,No
Apartment for sale,Markt 132 Box 4,"€215,000",2 bedrooms | 89 m² ,2 bedrooms,No,Installed,Just renovated,274 m² ,No
Villa for sale,Elizabetlaan 309,"€1,775",8 bedrooms | 350 m² ,8 bedrooms,No,USA hyper equipped,Good,270 m² ,No
Mansion for sale,Rue Jacques Jordaens 26,"€1,820",3 bedrooms | 635 m² ,3 bedrooms,No,Installed,To restore,270 m² ,Yes
Villa for sale,Avenue François Folie 9,"€1,890",4 bedrooms | 320 m² ,4 bedrooms,No,Hyper equipped,Good,270 m² ,No
House for sale,Caddiespad 13,"€2,095",2 bedrooms | 130 m² ,2 bedrooms,No,Installed,Just renovated,258 m² ,No
House for sale,Bayauxlaan 64,"€2,200",3 bedrooms | 265 m² ,3 bedrooms,Yes,Installed,As new,258 m² ,No
House for sale,Rode Ossenstraat 9,"€4,350",5 bedrooms | 464 m² ,5 bedrooms,No,Installed,Good,258 m² ,No
House for sale,Rue Thier des Milords 1,"€120,000",3 bedrooms | 114 m² ,3 bedrooms,No,Semi equipped,To renovate,258 m² ,No
House for sale,Kasteeldreef 17,"€289,000",3 bedrooms | 197 m² ,3 bedrooms,No,Installed,Good,258 m² ,No
House for sale,Lijsterstraat 6,"€525,000",3 bedrooms | 182 m² ,3 bedrooms,No,Hyper equipped,Good,258 m² ,No
Country house for sale,Broekestraat 85,"€200,000",2 bedrooms | 100 m² ,2 bedrooms,No,Semi equipped,Good,258 m² ,No
House for sale,Rue Joseph Wauters 43,"€229,000",2 bedrooms | 148 m² ,2 bedrooms,No,Installed,Good,1102 m² ,No
Town-house for sale,1860 — Meise,"€499,000",4 bedrooms | 229 m² ,4 bedrooms,No,USA hyper equipped,Good,1102 m² ,No
Villa for sale,Allée du Bois de Bercuit 121,"€1,395",6 bedrooms | 424 m² ,6 bedrooms,No,Installed,Good,1102 m² ,Yes
House for sale,Rue Solovaz,"€159,169",1 bedroom | 80 m² ,1 bedroom,No,Hyper equipped,As new,100 m² ,Yes
House for sale,Ralingen 76,"€249,000",3 bedrooms | 112 m² ,3 bedrooms,No,Semi equipped,To be done up,100 m² ,Yes
House for sale,Rue Mathieu de Lexhy 197,"€279,000",3 bedrooms | 193 m² ,3 bedrooms,No,Not installed,To be done up,100 m² ,Yes
House for sale,Rue Mathieu de Lexhy 201,"€279,000",3 bedrooms | 187 m² ,3 bedrooms,No,Not installed,To be done up,100 m² ,Yes
House for sale,Rue d'Hoffschmidt 76,"€298,000",3 bedrooms | 143 m² ,3 bedrooms,No,Installed,To renovate,100 m² ,Yes
House for sale,Rue du Tilleul,"€699,000",6 bedrooms | 310 m² ,6 bedrooms,No,USA hyper equipped,To renovate,100 m² ,No
Villa for sale,1410 — Waterloo,"€875,000",4 bedrooms | 291 m² ,4 bedrooms,No,Hyper equipped,As new,400 m² ,No
Villa for sale,1410 — Waterloo,"€895,000",4 bedrooms | 281 m² ,4 bedrooms,No,Hyper equipped,As new,400 m² ,No
House for sale,Leuvensestraat 82,"€349,000",3 bedrooms | 143 m² ,3 bedrooms,No,Installed,Just renovated,400 m² ,No
House for sale,Avenue du Bosquet 16,"€219,000",2 bedrooms | 97 m² ,2 bedrooms,No,Installed,Just renovated,400 m² ,No
Apartment block for sale,Rue de Mouscron 2C & 2D,"€430,000",4 bedrooms | 204 m² ,4 bedrooms,No,Installed,Good,115 m² ,No
House for sale,Rue des Gris 51,"€99,900",2 bedrooms | 62 m² ,2 bedrooms,No,Installed,Just renovated,115 m² ,No
House for sale,B. Vandammestraat 19,"€289,000",3 bedrooms | 113 m² ,3 bedrooms,No,Hyper equipped,As new,115 m² ,No
House for sale,Groenestraat 5,"€299,000",3 bedrooms | 186 m² ,3 bedrooms,No,Semi equipped,Good,115 m² ,No
House for sale,Rue Egide Van Ophem 178 Box 178,"€580,000",5 bedrooms | 230 m² ,5 bedrooms,No,Semi equipped,To be done up,150 m² ,No
Country house for sale,Le Bochetay 86,"€108,000",2 bedrooms | 56 m² ,2 bedrooms,No,Installed,Good,150 m² ,No
Country house for sale,Le Jonquet 1,"€148,000",2 bedrooms | 51 m² ,2 bedrooms,No,Installed,Good,150 m² ,No
Ground floor for sale,Chaussée de Stockel 328 Box 1,"€470,000",3 bedrooms | 116 m² ,3 bedrooms,No,Hyper equipped,As new,65 m² ,No
House for sale,Golfstraat 60,"€295,000",4 bedrooms | 167 m² ,4 bedrooms,No,Semi equipped,To renovate,65 m² ,No
Apartment for sale,Ringlaan 15 Box 4,"€369,500",3 bedrooms | 125 m² ,3 bedrooms,No,Installed,As new,45 m² ,No
Apartment block for sale,Rue Duwez 23,"€295,000",9 bedrooms,9 bedrooms,No,Installed,To renovate,45 m² ,No
House for sale,Hogekamp LOT 3,"€261,687",3 bedrooms | 139 m² ,3 bedrooms,No,Installed,To renovate,274 m² ,No
Apartment for sale,Papenstraat 25 Box 0.2,"€225,000",2 bedrooms | 90 m² ,2 bedrooms,No,Installed,As new,274 m² ,No
House for sale,1050 — Ixelles,"€570,000",5 bedrooms | 185 m² ,5 bedrooms,No,Installed,To be done up,274 m² ,No
Apartment for sale,Markt 132 Box 4,"€215,000",2 bedrooms | 89 m² ,2 bedrooms,No,Installed,Just renovated,274 m² ,No
Villa for sale,Dameselle 5,"€225,000",2 bedrooms | 105 m² ,2 bedrooms,No,Installed,Good,1125 m² ,No
House for sale,De Costerstraat 3,"€234,000",2 bedrooms | 133 m² ,2 bedrooms,No,Installed,Good,1125 m² ,No
Villa for sale,"Rue saint pierre 4,F","€235,000",3 bedrooms | 125 m² ,3 bedrooms,No,Installed,To be done up,1244 m² ,No
Villa for sale,Allée du Grand Trone 127,"€245,000",3 bedrooms | 100 m² ,3 bedrooms,Yes,Hyper equipped,As new,1400 m² ,No
Villa for sale,Rue du Basteau 36,"€245,000",3 bedrooms | 140 m² ,3 bedrooms,No,Hyper equipped,As new,1342 m² ,No
Villa for sale,Rue du Basteau 36,"€245,000",3 bedrooms | 140 m² ,3 bedrooms,No,Hyper equipped,As new,1342 m² ,No
House for sale,Rue de l'Indépendance 26,"€250,000",3 bedrooms | 100 m² ,3 bedrooms,No,Semi equipped,To be done up,1158 m² ,No
House for sale,La Foulerie 82,"€275,000",5 bedrooms | 200 m² ,5 bedrooms,No,Installed,Good,920 m² ,No
House for sale,Rue de la Station 16,"€275,000",4 bedrooms | 150 m² ,4 bedrooms,No,Installed,Good,874 m² ,No
Villa for sale,Chemin du Parc 106,"€285,000",3 bedrooms | 172 m² ,3 bedrooms,No,Installed,Good,1793 m² ,No
House for sale,Chemin du Rossignol 99,"€295,000",2 bedrooms | 133 m² ,2 bedrooms,No,Installed,Good,1793 m² ,No
Villa for sale,Rue des Grottes 69,"€295,000",5 bedrooms | 185 m² ,5 bedrooms,No,Installed,Good,735 m² ,No
House for sale,Route de l' Etat 317,"€299,000",5 bedrooms | 156 m² ,5 bedrooms,No,Installed,Good,735 m² ,No
House for sale,Rue Grande 156,"€324,000",3 bedrooms | 210 m² ,3 bedrooms,No,Installed,To be done up,735 m² ,No
House for sale,Rue des Chardonnerets 21,"€325,000",3 bedrooms | 150 m² ,3 bedrooms,No,Installed,Good,735 m² ,No
Villa for sale,Boulevard Père Pire 143,"€345,000",3 bedrooms | 154 m² ,3 bedrooms,No,Hyper equipped,Good,995 m² ,No
House for sale,Avenue du Bouvreuil 87,"€365,000",3 bedrooms | 115 m² ,3 bedrooms,No,Installed,Good,995 m² ,No
House for sale,Willebringsestraat 15,"€375,000",4 bedrooms | 200 m² ,4 bedrooms,No,Installed,Good,995 m² ,No
House for sale,Rue de Winenne 21,"€375,000",2 bedrooms | 184 m² ,2 bedrooms,No,Installed,Good,1800 m² ,No
House for sale,Rue Roblet 71,"€395,000",4 bedrooms | 270 m² ,4 bedrooms,No,Installed,Good,1800 m² ,No
House for sale,Square d'Hougoumont 47,"€397,500",4 bedrooms | 129 m² ,4 bedrooms,No,Installed,Good,1800 m² ,No
Villa for sale,Rue des Chênes 7,"€434,000",6 bedrooms | 185 m² ,6 bedrooms,No,Hyper equipped,As new,1426 m² ,No
Villa for sale,Rue Vieille Chaussée 3,"€450,000",4 bedrooms | 175 m² ,4 bedrooms,Yes,Installed,As new,1100 m² ,No
House for sale,Rue de l' Eglise 38 Box 2,"€475,000",3 bedrooms | 133 m² ,3 bedrooms,No,Installed,Good,391 m² ,No
House for sale,Rue du Commerce 24,"€500,000",9 bedrooms | 375 m² ,9 bedrooms,No,Installed,Good,391 m² ,No
House for sale,La Foulerie 82,"€560,000",10 bedrooms | 400 m² ,10 bedrooms,No,Hyper equipped,As new,2098 m² ,No
House for sale,Rue de Warnant 4,"€795,000",6 bedrooms | 610 m² ,6 bedrooms,No,Installed,Good,3050 m² ,No
House for sale,De Judestraat 35,"€795,000",3 bedrooms | 160 m² ,3 bedrooms,No,Hyper equipped,As new,3050 m² ,No
House for sale,Rue de Bastogne 117,"€850,000",20 bedrooms | 1200 m² ,20 bedrooms,No,Hyper equipped,As new,3050 m² ,No
House for sale,Rue Dony 65,"€155,000",4 bedrooms | 113 m² ,4 bedrooms,No,Not installed,To renovate,3050 m² ,No
Bungalow for sale,Rue Saint-Georges 16,"€170,000",2 bedrooms | 80 m² ,2 bedrooms,No,Not installed,To be done up,387 m² ,No
House for sale,5530 — Yvoir Godinne,"€175,000",2 bedrooms | 85 m² ,2 bedrooms,No,Semi equipped,Good,350 m² ,No
Bungalow for sale,Rue du Bosquet 15,"€219,000",3 bedrooms | 115 m² ,3 bedrooms,No,Not installed,To renovate,950 m² ,No
House for sale,Rue Large Voie 111,"€265,000",5 bedrooms | 209 m² ,5 bedrooms,No,Not installed,Good,295 m² ,No
House for sale,Verbindingstraat 9,"€279,000",3 bedrooms | 139 m² ,3 bedrooms,No,Installed,To be done up,295 m² ,No
House for sale,1200 — Woluwe-Saint-Lambert,"€800,000",5 bedrooms | 336 m² ,5 bedrooms,No,Semi equipped,To be done up,106 m² ,No
House for sale,1200 — Woluwe-Saint-Lambert,"€830,000",4 bedrooms | 180 m² ,4 bedrooms,No,Hyper equipped,Good,20 m² ,No
Villa for sale,Nagelstraat 3,"€285,000",4 bedrooms | 240 m² ,4 bedrooms,No,Hyper equipped,Good,20 m² ,No
Apartment block for sale,Chaussée de Louvain 87,"€1,050",3 bedrooms | 400 m² ,3 bedrooms,No,Hyper equipped,Good,20 m² ,No
House for sale,5000 — Namur,"€450,000",6 bedrooms | 176 m² ,6 bedrooms,No,Installed,To renovate,1438 m² ,No
Villa for sale,Place d'Arc 11,"€645,000",4 bedrooms | 260 m² ,4 bedrooms,No,Installed,Good,1438 m² ,No
House for sale,3080 — Tervuren,"€935,000",6 bedrooms | 350 m² ,6 bedrooms,No,Installed,Good,380 m² ,No
Villa for sale,1933 — Zaventem,"€1,095",7 bedrooms | 503 m² ,7 bedrooms,No,Hyper equipped,As new,380 m² ,No
Clos Georgette Brenez,Rue Emile Carlier,"€216,000",3 bedrooms | 132 - 168 m² ,3 bedrooms,No,Hyper equipped,As new,380 m² ,No
CLOS DU ROGNAC FLEMALLE Phase 1,4400 — FLÉMALLE-HAUTE,"€228,000",3 bedrooms | 114 - 120 m² ,3 bedrooms,No,Hyper equipped,As new,380 m² ,No
Clos des Etangs,7332 — SIRAULT,"€228,530",3 - 4 bedrooms | 143 - 229 m² ,3 - 4 bedrooms,No,Hyper equipped,As new,380 m² ,No
Maison - Le haut d'Hondzo,Chaussee d'Hondzocht 328,"€235,000",3 - 5 bedrooms | 150 - 180 m² ,3 - 5 bedrooms,No,Hyper equipped,As new,380 m² ,No
Déjà 95% DES LOTS VENDUS - 20 maisons neuves haute,4800 — Verviers,"€235,000",4 bedrooms | 130 m² ,4 bedrooms,No,Hyper equipped,As new,380 m² ,No
LES COTEAUX D'ERBONNE - MONT FALISE PHASE 1 MAISON,Rue du Mont Falise,"€235,500",3 bedrooms | 178 - 183 m² ,3 bedrooms,No,Hyper equipped,As new,380 m² ,No
"Lotissement ""Ann-Sophie C",Rue Ann-Sophie Charlier,"€252,350",3 - 4 bedrooms | 138 - 168 m² ,3 - 4 bedrooms,No,Hyper equipped,As new,380 m² ,No
Déjà 95% DES LOTS VENDUS - 20 maisons neuves haute,4802 — Heusy,"€255,000",4 bedrooms | 130 m² ,4 bedrooms,No,Hyper equipped,As new,380 m² ,No
Kerkstraat - Zwevegem,8552 — Moen,"€255,500",4 bedrooms | 150 m² ,4 bedrooms,No,Hyper equipped,As new,380 m² ,No
New real estate project - Houses for sale,3620 — Lanaken,"€266,000",3 bedrooms,3 bedrooms,No,Hyper equipped,As new,380 m² ,No
Domaine de Limonval,Rue du Hangar 22,"€275,200",3 bedrooms | 140 - 150 m² ,3 bedrooms,No,Hyper equipped,As new,380 m² ,No
CLOS DES TROIS CHENES MAISONS - TREVI RASQUAIN,Rue de la Clef 104,"€294,500",4 bedrooms | 117 m² ,4 bedrooms,No,Hyper equipped,As new,380 m² ,No
CLOS DES TROIS CHENES - TREVI LIEGE - MAISONS,Rue de la Clef 104,"€294,500",4 bedrooms | 117 m² ,4 bedrooms,No,Hyper equipped,As new,380 m² ,No
ARBOR - Otegem,Ingooigemstraat,"€299,000",4 bedrooms | 140 - 168 m² ,4 bedrooms,No,Hyper equipped,As new,380 m² ,No
New real estate project - Houses for sale,Steensedijk 571 Box 1,"€325,000",3 bedrooms | 139 - 141 m² ,3 bedrooms,No,Hyper equipped,As new,380 m² ,No
Nieuwbouwproject Dahlia,Kamerstraat 14,"€334,000",3 bedrooms | 138 - 141 m² ,3 bedrooms,No,Hyper equipped,As new,380 m² ,No
Lotissement Frassem,Drève des Espagnols,"€419,893",4 bedrooms | 192 - 210 m² ,4 bedrooms,No,Hyper equipped,As new,380 m² ,No
Ground floor for sale,Chaussée de Stockel 328 Box 1,"€470,000",3 bedrooms | 116 m² ,3 bedrooms,No,Hyper equipped,As new,65 m² ,No
House for sale,Golfstraat 60,"€295,000",4 bedrooms | 167 m² ,4 bedrooms,No,Semi equipped,To renovate,65 m² ,No
Apartment for sale,Ringlaan 15 Box 4,"€369,500",3 bedrooms | 125 m² ,3 bedrooms,No,Installed,As new,45 m² ,No
Apartment block for sale,Rue Duwez 23,"€295,000",9 bedrooms,9 bedrooms,No,Installed,To renovate,45 m² ,No
House for sale,Hogekamp LOT 3,"€261,687",3 bedrooms | 139 m² ,3 bedrooms,No,Installed,To renovate,274 m² ,No
Apartment for sale,Papenstraat 25 Box 0.2,"€225,000",2 bedrooms | 90 m² ,2 bedrooms,No,Installed,As new,274 m² ,No
House for sale,1050 — Ixelles,"€570,000",5 bedrooms | 185 m² ,5 bedrooms,No,Installed,To be done up,274 m² ,No
Apartment for sale,Markt 132 Box 4,"€215,000",2 bedrooms | 89 m² ,2 bedrooms,No,Installed,Just renovated,274 m² ,No
Lotissement Frassem,Drève des Espagnols,"€419,893",4 bedrooms | 192 - 210 m² ,4 bedrooms,No,Installed,Just renovated,274 m² ,No
New real estate project - Houses for sale,Rue Du Corbeau 33,"€559,000",3 bedrooms | 180 - 221 m² ,3 bedrooms,No,Installed,Just renovated,274 m² ,No
House for sale,Chaussée de tirlemont 129,"€199,000",2 bedrooms | 137 m² ,2 bedrooms,No,Installed,Just renovated,210 m² ,No
House for sale,Sint-Libertusstraat 20,"€438,000",4 bedrooms | 216 m² ,4 bedrooms,No,Semi equipped,To be done up,340 m² ,No
House for sale,1140 — Evere,"€565,000",3 bedrooms | 201 m² ,3 bedrooms,No,USA hyper equipped,Good,77 m² ,No
House for sale,Gaston Fromontstraat 49,"€298,000",3 bedrooms | 143 m² ,3 bedrooms,No,Hyper equipped,As new,100 m² ,No
House for sale,Olmenstraat 28,"€458,000",3 bedrooms | 150 m² ,3 bedrooms,No,Installed,As new,100 m² ,No
House for sale,Fockaertshof 16,"€525,000",2 bedrooms | 143 m² ,2 bedrooms,No,Hyper equipped,As new,100 m² ,No
House for sale,1480 — Tubize,"€695,000",5 bedrooms | 319 m² ,5 bedrooms,No,Hyper equipped,As new,563 m² ,No
House for sale,1440 — BRAINE-LE-CHÂTEAU,"€765,000",3 bedrooms | 165 m² ,3 bedrooms,No,Installed,As new,563 m² ,No
House for sale,Rue de la Vieille Fosse 47,"€30,000",2 bedrooms | 100 m² ,2 bedrooms,No,Semi equipped,Good,15 m² ,No
House for sale,Rue de l'Oiseau du Bois 5,"€46,650",3 bedrooms | 140 m² ,3 bedrooms,No,Semi equipped,Good,15 m² ,No
House for sale,Chaussée des Forges 30,"€89,500",2 bedrooms | 85 m² ,2 bedrooms,No,Not installed,To renovate,115 m² ,No
House for sale,Rue du Pont de Wandre 68,"€99,000",3 bedrooms | 130 m² ,3 bedrooms,No,Not installed,To be done up,115 m² ,No
House for sale,Rue de Visé 62,"€109,000",2 bedrooms | 76 m² ,2 bedrooms,No,Not installed,Good,100 m² ,No
House for sale,Rue Sur la Statte 115,"€115,000",2 bedrooms | 65 m² ,2 bedrooms,No,Semi equipped,Good,100 m² ,No
House for sale,Rue d'Austerlitz 12,"€120,000",6 bedrooms | 180 m² ,6 bedrooms,No,Semi equipped,To renovate,100 m² ,No
House for sale,Rue Antonin Delville 57,"€125,000",2 bedrooms | 100 m² ,2 bedrooms,No,Semi equipped,Good,40 m² ,No
Mixed-use building for sale,Sint-Ambrosiusstraat 40 Box 203,"€149,000",2 bedrooms | 63 m² ,2 bedrooms,No,Installed,Good,40 m² ,No
House for sale,Rue Hainchamps 45,"€159,000",3 bedrooms | 137 m² ,3 bedrooms,No,Semi equipped,Just renovated,40 m² ,No
House for sale,Rue Reine Astrid 18,"€165,000",3 bedrooms | 150 m² ,3 bedrooms,No,Not installed,To be done up,370 m² ,No
House for sale,Rue de l'Enseignement 126,"€169,000",5 bedrooms | 128 m² ,5 bedrooms,No,Semi equipped,To be done up,370 m² ,No
House for sale,Rue Chery 17,"€169,000",3 bedrooms | 117 m² ,3 bedrooms,No,Semi equipped,To be done up,100 m² ,No
House for sale,Rue des Gueux 29,"€170,000",3 bedrooms | 120 m² ,3 bedrooms,No,USA semi equipped,Good,100 m² ,No
House for sale,Rue de Bruxelles 165,"€179,000",3 bedrooms | 177 m² ,3 bedrooms,No,Semi equipped,To be done up,100 m² ,No
House for sale,Rue Paul Janson 211,"€179,000",5 bedrooms | 125 m² ,5 bedrooms,No,Semi equipped,Good,98 m² ,No
House for sale,Rue Oscar Lelarge 5,"€179,000",4 bedrooms | 150 m² ,4 bedrooms,No,Installed,Good,98 m² ,No
House for sale,Rue de Trazegnies 56 Box B,"€179,000",2 bedrooms | 150 m² ,2 bedrooms,No,Semi equipped,Good,450 m² ,No
House for sale,7700 — Mouscron,"€179,000",3 bedrooms | 130 m² ,3 bedrooms,No,Installed,Just renovated,450 m² ,No
House for sale,Hasseltsestraat 15,"€179,000",3 bedrooms | 200 m² ,3 bedrooms,No,Semi equipped,To renovate,450 m² ,No
Ground floor for sale,Chaussée de Stockel 328 Box 1,"€470,000",3 bedrooms | 116 m² ,3 bedrooms,No,Hyper equipped,As new,65 m² ,No
House for sale,Golfstraat 60,"€295,000",4 bedrooms | 167 m² ,4 bedrooms,No,Semi equipped,To renovate,65 m² ,No
Apartment for sale,Ringlaan 15 Box 4,"€369,500",3 bedrooms | 125 m² ,3 bedrooms,No,Installed,As new,45 m² ,No
Apartment block for sale,Rue Duwez 23,"€295,000",9 bedrooms,9 bedrooms,No,Installed,To renovate,45 m² ,No
House for sale,Hogekamp LOT 3,"€261,687",3 bedrooms | 139 m² ,3 bedrooms,No,Installed,To renovate,274 m² ,No
Apartment for sale,Papenstraat 25 Box 0.2,"€225,000",2 bedrooms | 90 m² ,2 bedrooms,No,Installed,As new,274 m² ,No
House for sale,1050 — Ixelles,"€570,000",5 bedrooms | 185 m² ,5 bedrooms,No,Installed,To be done up,274 m² ,No
Apartment for sale,Markt 132 Box 4,"€215,000",2 bedrooms | 89 m² ,2 bedrooms,No,Installed,Just renovated,274 m² ,No
Mixed-use building for sale,Hasseltsestraat 15,"€179,000",3 bedrooms | 200 m² ,3 bedrooms,No,Semi equipped,To renovate,274 m² ,No
House for sale,Watermolenstraat 30,"€185,000",1 bedroom | 131 m² ,1 bedroom,No,Semi equipped,To renovate,274 m² ,No
House for sale,Rue du Grand Puits 16,"€189,000",3 bedrooms | 140 m² ,3 bedrooms,No,Semi equipped,Good,108 m² ,No
House for sale,Chaussee d'Arlon 104,"€190,000",3 bedrooms | 181 m² ,3 bedrooms,No,Semi equipped,Good,108 m² ,No
House for sale,rue du Moulin 17,"€199,000",4 bedrooms | 197 m² ,4 bedrooms,No,Semi equipped,Good,270 m² ,No
House for sale,Rue de la Couronne 8,"€199,000",3 bedrooms | 160 m² ,3 bedrooms,No,Semi equipped,To be done up,20 m² ,No
House for sale,Rue du Centre 27,"€199,000",3 bedrooms | 190 m² ,3 bedrooms,No,Installed,To renovate,150 m² ,No
House for sale,Ruelle de Chermont 1,"€199,000",1 bedroom | 82 m² ,1 bedroom,No,USA semi equipped,Just renovated,150 m² ,No
House for sale,Rue de Flandre 11,"€220,000",2 bedrooms | 120 m² ,2 bedrooms,No,Semi equipped,To be done up,150 m² ,No
House for sale,Rue de Pontisse 85,"€220,000",2 bedrooms | 117 m² ,2 bedrooms,No,Not installed,Good,193 m² ,No
