Title,Location,Price,Area,Number_of_Rooms,Furnished,Kitchen type,Status,Garden surface,Swimming Pool
Lieve Gardens - woningen,Speistraat 16,"€360,000",3 - 5 bedrooms | 153 - 172 m² ,3 - 5 bedrooms,No,Semi equipped,Good,39 m² ,Yes
Lieve Gardens,"Speistraat 16,","€360,000",4 - 5 bedrooms | 154 - 173 m² ,4 - 5 bedrooms,No,Semi equipped,Good,39 m² ,Yes
9450 Haaltert - Pontweg 4,Pontweg 40,"€360,000",3 bedrooms | 142 - 170 m² ,3 bedrooms,No,Semi equipped,Good,39 m² ,Yes
New real estate project - Houses for sale,Bloemkoolstraat 16,"€360,900",3 bedrooms | 174 m² ,3 bedrooms,No,Semi equipped,Good,39 m² ,Yes
New real estate project - Houses for sale,Sint-Hubertstraat 47,"€365,800",3 bedrooms | 133 m² ,3 bedrooms,No,Semi equipped,Good,39 m² ,Yes
LIVIN'LOPPEM,Stationsstraat 6,"€369,500",3 bedrooms | 127 - 130 m² ,3 bedrooms,No,Semi equipped,Good,39 m² ,Yes
De Gits,Gitsestraat,"€370,435",3 bedrooms | 174 - 186 m² ,3 bedrooms,No,Semi equipped,Good,39 m² ,Yes
New real estate project - Houses for sale,Renaat de Rudderstraat,"€374,571",3 bedrooms | 127 - 130 m² ,3 bedrooms,No,Semi equipped,Good,39 m² ,Yes
Unieke BEN woningen,Zomerlaan 5,"€389,990",3 - 4 bedrooms | 150 - 200 m² ,3 - 4 bedrooms,No,Semi equipped,Good,39 m² ,Yes
Asperre (Papenhof2) - Won,Aspergeveld,"€394,000",4 bedrooms,4 bedrooms,No,Semi equipped,Good,39 m² ,Yes
Roggestraat,"Roggestraat 0,","€395,000",3 bedrooms | 177 - 181 m² ,3 bedrooms,No,Semi equipped,Good,39 m² ,Yes
Residentie Kapelleken,Grootzand 136 - 138,"€395,000",3 - 4 bedrooms | 177 - 210 m² ,3 - 4 bedrooms,No,Semi equipped,Good,39 m² ,Yes
New real estate project - Houses for sale,Meerlaanstraat 61,"€398,346",3 bedrooms | 135 - 140 m² ,3 bedrooms,No,Semi equipped,Good,39 m² ,Yes
De Stek Woningen,"Dorp-West 97,","€399,900",3 bedrooms | 98 - 148 m² ,3 bedrooms,No,Semi equipped,Good,39 m² ,Yes
3 prachtige BEN-woningen,Larumseweg 11-15,"€403,000",3 bedrooms | 278 - 290 m² ,3 bedrooms,No,Semi equipped,Good,39 m² ,Yes
New real estate project - Houses for sale,9770 — Kruishoutem,"€408,999",3 bedrooms,3 bedrooms,No,Semi equipped,Good,39 m² ,Yes
New real estate project - Houses for sale,Damse Vaart Noord 21,"€417,240",4 bedrooms | 216 - 221 m² ,4 bedrooms,No,Semi equipped,Good,39 m² ,Yes
New real estate project - Houses for sale,Meerlaanstraat 61,"€417,685",3 bedrooms | 140 m² ,3 bedrooms,No,Semi equipped,Good,39 m² ,Yes
Westdorp,Oude Dorpsweg 106-108,"€423,500",3 bedrooms | 196 m² ,3 bedrooms,No,Semi equipped,Good,39 m² ,Yes
New real estate project - Houses for sale,Guido Gezellestraat 2,"€425,000",3 - 4 bedrooms | 176 - 211 m² ,3 - 4 bedrooms,No,Semi equipped,Good,39 m² ,Yes
"Achterstraat 14, 8480 Eernegem","Achterstraat 14,","€441,805",3 bedrooms | 184 - 190 m² ,3 bedrooms,No,Semi equipped,Good,39 m² ,Yes
New real estate project - Houses for sale,Peterseliestraat 52,"€445,000",4 bedrooms,4 bedrooms,No,Semi equipped,Good,39 m² ,Yes
Peterseliestraat Brugge -,8000 — Brugge,"€445,000",3 - 4 bedrooms | 143 - 162 m² ,3 - 4 bedrooms,No,Semi equipped,Good,39 m² ,Yes
LUX fase II_woningen,Foreestelaan,"€462,788",3 - 4 bedrooms | 136 - 177 m² ,3 - 4 bedrooms,No,Semi equipped,Good,39 m² ,Yes
Peterseliestraat Brugge - Wonen langs de vestingen,"Peterseliestraat 52,","€465,000",3 - 4 bedrooms | 151 - 163 m² ,3 - 4 bedrooms,No,Semi equipped,Good,39 m² ,Yes
New real estate project - Houses for sale,Nederzwijnaarde 34,"€472,788",3 - 4 bedrooms | 181 - 227 m² ,3 - 4 bedrooms,No,Semi equipped,Good,39 m² ,Yes
New real estate project - Houses for sale,Bovenhoek zn,"€475,000",3 bedrooms,3 bedrooms,No,Semi equipped,Good,39 m² ,Yes
Residentie Dockside Garde,9000 — Gent,"€483,000",2 - 3 bedrooms | 101 - 132 m² ,2 - 3 bedrooms,No,Semi equipped,Good,39 m² ,Yes
New real estate project - Houses for sale,Brusselseheerweg 43,"€494,972",3 - 4 bedrooms | 150 - 185 m² ,3 - 4 bedrooms,No,Semi equipped,Good,39 m² ,Yes
New real estate project - Houses for sale,Cliviastraat 7,"€498,067",3 bedrooms | 149 m² ,3 bedrooms,No,Semi equipped,Good,39 m² ,Yes
New real estate project - Houses for sale,Halewijnstationstraat 29,"€535,000",4 bedrooms | 185 - 191 m² ,4 bedrooms,No,Semi equipped,Good,39 m² ,Yes
Woonerf Bachtekerkweg,Bachtekerkestraat 36,"€545,000",3 bedrooms | 168 - 179 m² ,3 bedrooms,No,Semi equipped,Good,39 m² ,Yes
Townhouses,2000 — Antwerp,"€640,000",2 bedrooms | 119 - 176 m² ,2 bedrooms,No,Semi equipped,Good,39 m² ,Yes
Woningen Rosalie,Paasleliehof - Krommedijk,"€678,000",3 bedrooms | 207 m² ,3 bedrooms,No,Semi equipped,Good,39 m² ,Yes
Residentie Alex II,Mechelbaan 6,"€690,000",4 bedrooms | 240 m² ,4 bedrooms,No,Semi equipped,Good,39 m² ,Yes
New real estate project - Houses for sale,Jan Devischstraat 51,"€1,015",3 - 4 bedrooms | 304 - 424 m² ,3 - 4 bedrooms,No,Semi equipped,Good,39 m² ,Yes
House for sale,Grote Veldstraat 28,"€199,000",2 bedrooms | 120 m² ,2 bedrooms,No,Semi equipped,As new,39 m² ,No
House for sale,5575 — Gedinne,"€220,000",4 bedrooms | 235 m² ,4 bedrooms,No,Semi equipped,To be done up,375 m² ,No
Villa for sale,Villa aan de Leie 1000 Box C,"€1,100",3 bedrooms | 260 m² ,3 bedrooms,No,Semi equipped,As new,375 m² ,Yes
Apartment for sale,8500 — Kortrijk,"€197,500",2 bedrooms,2 bedrooms,No,Installed,Just renovated,375 m² ,Yes
Apartment for sale,Avenue Houba de Strooper 66,"€329,000",3 bedrooms | 107 m² ,3 bedrooms,No,Installed,Good,375 m² ,Yes
Ground floor for sale,Pastoor Frederickxstraat 44,"€235,000",3 bedrooms | 104 m² ,3 bedrooms,No,Installed,To be done up,375 m² ,Yes
Duplex for sale,Nieuwstraat 99/0201,"€310,000",2 bedrooms | 115 m² ,2 bedrooms,No,Installed,As new,375 m² ,Yes
House for sale,Bremstraat 3,"€275,000",3 bedrooms | 172 m² ,3 bedrooms,No,Semi equipped,Good,375 m² ,Yes
House for sale,Olmsebaan 6-8-10,"€310,000",7 bedrooms,7 bedrooms,No,Semi equipped,To renovate,375 m² ,Yes
House for sale,Jozef van Gorpstraat 13a,"€369,000",2 bedrooms | 170 m² ,2 bedrooms,No,Semi equipped,Good,375 m² ,Yes
House for sale,Coppalaan 19,"€249,000",1 bedroom | 119 m² ,1 bedroom,No,USA installed,Good,375 m² ,Yes
House for sale,5100 — WÉPION,"€315,000",2 bedrooms | 110 m² ,2 bedrooms,No,Installed,Good,375 m² ,Yes
House for sale,Hundelgemsebaan 133,"€385,000",3 bedrooms | 166 m² ,3 bedrooms,No,Installed,Good,375 m² ,No
Villa for sale,Palingstraat 8,"€395,000",3 bedrooms,3 bedrooms,No,Installed,Good,360 m² ,No
House for sale,Kattestraat 255,"€525,000",3 bedrooms | 224 m² ,3 bedrooms,No,Installed,To renovate,360 m² ,No
House for sale,Prelatenstraat 29,"€770,000",4 bedrooms | 110 m² ,4 bedrooms,Yes,Installed,To renovate,360 m² ,No
House for sale,Huinhovenstraat 51,"€779,000",3 bedrooms,3 bedrooms,Yes,Installed,To be done up,360 m² ,No
Exceptional property for sale,7730 — RÉGION NECHIN - ESTAIMPUIS,"€1,999",6 bedrooms | 952 m² ,6 bedrooms,No,Hyper equipped,To be done up,360 m² ,Yes
House for sale,Gulden Bodem 28,"€263,147",3 bedrooms | 138 m² ,3 bedrooms,No,Hyper equipped,To be done up,75 m² ,No
House for sale,Gulden Bodem 58,"€291,328",2 bedrooms | 132 m² ,2 bedrooms,No,Installed,To be done up,75 m² ,No
House for sale,Gulden Bodem 59,"€291,328",2 bedrooms | 132 m² ,2 bedrooms,No,Installed,To be done up,75 m² ,No
House for sale,Gulden Bodem 39,"€291,968",3 bedrooms | 172 m² ,3 bedrooms,No,Installed,To be done up,75 m² ,No
House for sale,Gulden Bodem 60,"€292,528",2 bedrooms | 132 m² ,2 bedrooms,No,Installed,To be done up,75 m² ,No
House for sale,Gulden Bodem 57,"€295,825",2 bedrooms | 132 m² ,2 bedrooms,No,Installed,To be done up,75 m² ,No
House for sale,Gulden Bodem 27,"€297,348",3 bedrooms | 158 m² ,3 bedrooms,No,Installed,To be done up,75 m² ,No
House for sale,Gulden Bodem 37,"€297,348",3 bedrooms | 146 m² ,3 bedrooms,No,Installed,To be done up,75 m² ,No
House for sale,Gulden Bodem 26,"€314,576",3 bedrooms | 146 m² ,3 bedrooms,No,Installed,To be done up,75 m² ,No
House for sale,Gulden Bodem 32,"€320,039",3 bedrooms | 144 m² ,3 bedrooms,No,Installed,To be done up,75 m² ,No
House for sale,Gulden Bodem 29,"€327,440",3 bedrooms | 158 m² ,3 bedrooms,No,Installed,To be done up,75 m² ,No
House for sale,Gulden Bodem 40,"€330,346",3 bedrooms | 172 m² ,3 bedrooms,No,Installed,To be done up,75 m² ,No
House for sale,Gulden Bodem 61,"€332,458",2 bedrooms | 132 m² ,2 bedrooms,No,Installed,To be done up,75 m² ,No
House for sale,Gulden Bodem 56,"€335,458",2 bedrooms | 132 m² ,2 bedrooms,No,Installed,To be done up,75 m² ,No
House for sale,Gulden Bodem 33,"€339,325",3 bedrooms | 171 m² ,3 bedrooms,No,Installed,To be done up,75 m² ,No
House for sale,Gulden Bodem 31,"€340,347",3 bedrooms | 181 m² ,3 bedrooms,No,Installed,To be done up,75 m² ,No
House for sale,Gulden Bodem 35,"€340,347",3 bedrooms | 187 m² ,3 bedrooms,No,Installed,To be done up,75 m² ,No
House for sale,Gulden Bodem 36,"€341,493",4 bedrooms | 183 m² ,4 bedrooms,No,Installed,To be done up,75 m² ,No
House for sale,Gulden Bodem 34,"€348,217",4 bedrooms | 183 m² ,4 bedrooms,No,Installed,To be done up,75 m² ,No
House for sale,Gulden Bodem 30,"€349,296",3 bedrooms | 187 m² ,3 bedrooms,No,Installed,To be done up,75 m² ,No
House for sale,Kanakkendries 39a,"€355,000",3 bedrooms | 255 m² ,3 bedrooms,No,Not installed,Good,500 m² ,No
House for sale,Dudzeelse Steenweg 121,"€398,500",3 bedrooms | 156 m² ,3 bedrooms,No,Not installed,Good,500 m² ,No
Villa for sale,Villa aan de Leie 1000 Box C,"€1,100",3 bedrooms | 260 m² ,3 bedrooms,No,Not installed,As new,500 m² ,Yes
Apartment for sale,8500 — Kortrijk,"€197,500",2 bedrooms,2 bedrooms,No,Installed,Just renovated,500 m² ,Yes
Apartment for sale,Avenue Houba de Strooper 66,"€329,000",3 bedrooms | 107 m² ,3 bedrooms,No,Installed,Good,500 m² ,Yes
Ground floor for sale,Pastoor Frederickxstraat 44,"€235,000",3 bedrooms | 104 m² ,3 bedrooms,No,Installed,To be done up,500 m² ,Yes
Duplex for sale,Nieuwstraat 99/0201,"€310,000",2 bedrooms | 115 m² ,2 bedrooms,No,Installed,As new,500 m² ,Yes
House for sale,Bremstraat 3,"€275,000",3 bedrooms | 172 m² ,3 bedrooms,No,Semi equipped,Good,500 m² ,Yes
House for sale,Olmsebaan 6-8-10,"€310,000",7 bedrooms,7 bedrooms,No,Semi equipped,To renovate,500 m² ,Yes
House for sale,Jozef van Gorpstraat 13a,"€369,000",2 bedrooms | 170 m² ,2 bedrooms,No,Semi equipped,Good,500 m² ,Yes
House for sale,Kwaadbunder 10,"€432,309",3 bedrooms | 181 m² ,3 bedrooms,No,Installed,Good,470 m² ,Yes
House for sale,Brusselsesteenweg 322,"€200,000",3 bedrooms | 202 m² ,3 bedrooms,No,Installed,Good,470 m² ,Yes
House for sale,Roeland Saverystraat 14,"€248,000",4 bedrooms | 219 m² ,4 bedrooms,No,Installed,Good,470 m² ,No
House for sale,"Noordstraat 66,","€300,000",3 bedrooms | 164 m² ,3 bedrooms,No,Installed,Good,84 m² ,No
House for sale,Zeebruggelaan 75,"€375,000",2 bedrooms | 141 m² ,2 bedrooms,No,Installed,Good,84 m² ,No
Villa for sale,Thier Hillettes Box 0,"€495,000",4 bedrooms | 183 m² ,4 bedrooms,No,Installed,Good,84 m² ,No
House for sale,Frans Rigauxstraat 4,"€495,000",4 bedrooms | 210 m² ,4 bedrooms,No,Installed,Good,84 m² ,No
Villa for sale,1745 — Opwijk,"€645,000",4 bedrooms | 225 m² ,4 bedrooms,No,Installed,Just renovated,1300 m² ,No
House for sale,Gentsesteenweg 66,"€399,000",3 bedrooms | 185 m² ,3 bedrooms,No,Installed,As new,1300 m² ,No
House for sale,9402 — Ninove,"€249,000",3 bedrooms,3 bedrooms,No,Installed,Good,200 m² ,No
House for sale,Oud Arenberg 21,"€175,000",3 bedrooms,3 bedrooms,No,Installed,Good,200 m² ,No
House for sale,Rue de Virton 76,"€85,000",3 bedrooms | 148 m² ,3 bedrooms,No,Installed,Good,200 m² ,No
House for sale,place des Martyrs 11,"€145,000",3 bedrooms | 155 m² ,3 bedrooms,No,Semi equipped,To renovate,80 m² ,No
House for sale,"Spoorwegstraat 36,","€219,950",3 bedrooms | 174 m² ,3 bedrooms,No,Installed,Good,80 m² ,No
House for sale,Roeselarebaan 27,"€220,000",2 bedrooms,2 bedrooms,No,Installed,To be done up,80 m² ,No
House for sale,Klemendorp 2a,"€239,000",2 bedrooms | 145 m² ,2 bedrooms,No,Installed,As new,80 m² ,No
House for sale,Magdalenastraat 26,"€290,000",3 bedrooms | 195 m² ,3 bedrooms,No,Hyper equipped,As new,80 m² ,No
House for sale,Marelput 27,"€365,000",3 bedrooms | 170 m² ,3 bedrooms,No,Hyper equipped,As new,80 m² ,No
House for sale,Watermolenstraat 56,"€238,000",3 bedrooms | 230 m² ,3 bedrooms,No,Hyper equipped,As new,80 m² ,No
Town-house for sale,Rue Twyeninck - Twyeninckstraat 52,"€369,000",3 bedrooms,3 bedrooms,No,Installed,Just renovated,100 m² ,No
House for sale,Hamstraat 27,"€319,926",3 bedrooms | 155 m² ,3 bedrooms,No,Installed,Just renovated,100 m² ,No
House for sale,Fabriekstraat 40,"€407,364",3 bedrooms | 163 m² ,3 bedrooms,No,Hyper equipped,Just renovated,44 m² ,No
House for sale,Lange Dijkstraat 121,"€185,000",2 bedrooms | 116 m² ,2 bedrooms,No,Hyper equipped,To renovate,44 m² ,No
House for sale,6238 — Liberchies,"€220,000",5 bedrooms | 200 m² ,5 bedrooms,No,Hyper equipped,To renovate,44 m² ,No
House for sale,"Korte Rijkepijnderstraat 14,","€350,000",3 bedrooms,3 bedrooms,No,Installed,Good,44 m² ,No
House for sale,Beekstraat 35,"€379,000",4 bedrooms | 270 m² ,4 bedrooms,No,Installed,As new,44 m² ,No
House for sale,Kapelstraat 20,"€469,000",2 bedrooms | 160 m² ,2 bedrooms,No,Hyper equipped,As new,44 m² ,No
House for sale,Oudburgweg 55,"€625,000",5 bedrooms | 178 m² ,5 bedrooms,No,Hyper equipped,As new,44 m² ,No
House for sale,Kerkstraat 18,"€175,000",5 bedrooms | 160 m² ,5 bedrooms,No,Hyper equipped,To be done up,44 m² ,No
House for sale,1654 — Beersel,"€349,000",4 bedrooms | 200 m² ,4 bedrooms,No,Not installed,To renovate,1300 m² ,No
Villa for sale,Villa aan de Leie 1000 Box C,"€1,100",3 bedrooms | 260 m² ,3 bedrooms,No,Not installed,As new,1300 m² ,Yes
Apartment for sale,8500 — Kortrijk,"€197,500",2 bedrooms,2 bedrooms,No,Installed,Just renovated,1300 m² ,Yes
Apartment for sale,Avenue Houba de Strooper 66,"€329,000",3 bedrooms | 107 m² ,3 bedrooms,No,Installed,Good,1300 m² ,Yes
Ground floor for sale,Pastoor Frederickxstraat 44,"€235,000",3 bedrooms | 104 m² ,3 bedrooms,No,Installed,To be done up,1300 m² ,Yes
Duplex for sale,Nieuwstraat 99/0201,"€310,000",2 bedrooms | 115 m² ,2 bedrooms,No,Installed,As new,1300 m² ,Yes
House for sale,Bremstraat 3,"€275,000",3 bedrooms | 172 m² ,3 bedrooms,No,Semi equipped,Good,1300 m² ,Yes
House for sale,Olmsebaan 6-8-10,"€310,000",7 bedrooms,7 bedrooms,No,Semi equipped,To renovate,1300 m² ,Yes
House for sale,Jozef van Gorpstraat 13a,"€369,000",2 bedrooms | 170 m² ,2 bedrooms,No,Semi equipped,Good,1300 m² ,Yes
House for sale,Rue De La Catalogne,"€499,000",3 bedrooms,3 bedrooms,No,Semi equipped,As new,699 m² ,Yes
House for sale,Processiestraat 20,"€249,000",4 bedrooms,4 bedrooms,No,Semi equipped,To be done up,699 m² ,Yes
House for sale,"Stationsstraat 147,","€320,000",3 bedrooms | 155 m² ,3 bedrooms,No,Semi equipped,To be done up,699 m² ,Yes
House for sale,"Mandellaan 251,","€355,000",2 bedrooms | 260 m² ,2 bedrooms,No,Installed,To be done up,699 m² ,No
House for sale,8553 — Otegem,"€645,000",4 bedrooms | 238 m² ,4 bedrooms,No,Installed,Good,699 m² ,No
House for sale,Rue Ravinhay 34,"€30,000",1 bedroom | 80 m² ,1 bedroom,No,Installed,Good,699 m² ,No
Chalet for sale,Allée des Truites 10,"€70,000",2 bedrooms,2 bedrooms,No,Installed,Good,699 m² ,No
House for sale,Brugstraat 56,"€75,000",2 bedrooms | 89 m² ,2 bedrooms,No,Installed,Good,699 m² ,No
House for sale,Rue Saint Nicolas 33,"€80,000",4 bedrooms | 125 m² ,4 bedrooms,No,Installed,To be done up,170 m² ,No
House for sale,7370 — Wihéries,"€80,000",4 bedrooms | 175 m² ,4 bedrooms,No,Installed,To renovate,170 m² ,No
House for sale,Rue de Roubaix 231,"€80,000",5 bedrooms | 217 m² ,5 bedrooms,No,Installed,To renovate,170 m² ,No
House for sale,Grand'Rue 110,"€89,000",1 bedroom | 92 m² ,1 bedroom,No,Semi equipped,To renovate,170 m² ,No
House for sale,Rue de Waremme 16,"€90,000",2 bedrooms | 66 m² ,2 bedrooms,No,Semi equipped,To renovate,25 m² ,No
House for sale,Rue de la Prefecture 14,"€95,000",2 bedrooms | 82 m² ,2 bedrooms,No,Not installed,To renovate,25 m² ,No
House for sale,Rue de l'Abattoir 4,"€95,000",2 bedrooms | 90 m² ,2 bedrooms,No,Not installed,To renovate,25 m² ,No
House for sale,Rue des combattants 5,"€95,000",3 bedrooms | 110 m² ,3 bedrooms,No,Not installed,To be done up,25 m² ,No
House for sale,Nieuwstraat 32,"€99,000",2 bedrooms | 141 m² ,2 bedrooms,No,Installed,To be done up,25 m² ,No
House for sale,Koning Boudewijnlaan 12,"€100,000",3 bedrooms | 75 m² ,3 bedrooms,No,Installed,To be done up,25 m² ,No
House for sale,Rue du Petit Bruxelles 23,"€109,000",2 bedrooms | 116 m² ,2 bedrooms,No,Semi equipped,Good,25 m² ,No
House for sale,7133 — Buvrinnes,"€110,000",2 bedrooms | 161 m² ,2 bedrooms,No,Semi equipped,Good,25 m² ,No
House for sale,Ros Beiaardstraat 60,"€110,000",3 bedrooms | 86 m² ,3 bedrooms,No,Semi equipped,Good,25 m² ,No
House for sale,Donckstraat 119,"€110,000",3 bedrooms | 85 m² ,3 bedrooms,No,Semi equipped,Good,25 m² ,No
House for sale,Rue Augustin Deschamps 18,"€115,000",3 bedrooms | 116 m² ,3 bedrooms,No,Not installed,To renovate,25 m² ,No
House for sale,Posthoornstraat 41,"€120,000",3 bedrooms | 143 m² ,3 bedrooms,No,Not installed,To renovate,25 m² ,No
House for sale,Avenue de la Toison d'Or 168,"€120,000",3 bedrooms,3 bedrooms,No,Not installed,To renovate,25 m² ,No
House for sale,7040 — Aulnois,"€135,000",3 bedrooms | 111 m² ,3 bedrooms,No,Not installed,To renovate,25 m² ,No
House for sale,7822 — Ghislenghien,"€135,000",3 bedrooms | 156 m² ,3 bedrooms,No,Not installed,To renovate,700 m² ,No
House for sale,Ruttemburgstraat 31,"€137,000",3 bedrooms | 110 m² ,3 bedrooms,No,Not installed,To renovate,700 m² ,No
Mixed-use building for sale,Rue Astrid 6,"€139,000",4 bedrooms | 228 m² ,4 bedrooms,No,Not installed,To renovate,700 m² ,No
House for sale,Route de l'Abbaye 23,"€140,000",3 bedrooms,3 bedrooms,No,Not installed,To renovate,700 m² ,No
Villa for sale,Villa aan de Leie 1000 Box C,"€1,100",3 bedrooms | 260 m² ,3 bedrooms,No,Not installed,As new,700 m² ,Yes
Apartment for sale,8500 — Kortrijk,"€197,500",2 bedrooms,2 bedrooms,No,Installed,Just renovated,700 m² ,Yes
Apartment for sale,Avenue Houba de Strooper 66,"€329,000",3 bedrooms | 107 m² ,3 bedrooms,No,Installed,Good,700 m² ,Yes
Ground floor for sale,Pastoor Frederickxstraat 44,"€235,000",3 bedrooms | 104 m² ,3 bedrooms,No,Installed,To be done up,700 m² ,Yes
Duplex for sale,Nieuwstraat 99/0201,"€310,000",2 bedrooms | 115 m² ,2 bedrooms,No,Installed,As new,700 m² ,Yes
House for sale,Bremstraat 3,"€275,000",3 bedrooms | 172 m² ,3 bedrooms,No,Semi equipped,Good,700 m² ,Yes
House for sale,Olmsebaan 6-8-10,"€310,000",7 bedrooms,7 bedrooms,No,Semi equipped,To renovate,700 m² ,Yes
House for sale,Jozef van Gorpstraat 13a,"€369,000",2 bedrooms | 170 m² ,2 bedrooms,No,Semi equipped,Good,700 m² ,Yes
House for sale,7350 — MONTROEUL-SUR-HAINE,"€140,000",2 bedrooms,2 bedrooms,No,Installed,Good,700 m² ,Yes
House for sale,Rue de la Baume 14,"€147,500",4 bedrooms | 130 m² ,4 bedrooms,No,Semi equipped,Good,240 m² ,No
House for sale,Canadastraat 2,"€148,000",2 bedrooms,2 bedrooms,No,Installed,Just renovated,240 m² ,No
House for sale,Rue Jean Jaures 25,"€149,000",4 bedrooms | 300 m² ,4 bedrooms,No,Not installed,To renovate,135 m² ,No
House for sale,Gitsestraat 80,"€149,000",2 bedrooms | 135 m² ,2 bedrooms,No,Installed,To be done up,135 m² ,No
House for sale,Rue Lienard 129,"€150,000",3 bedrooms | 150 m² ,3 bedrooms,No,Installed,Good,135 m² ,No
House for sale,Veurnseweg 127,"€159,000",2 bedrooms | 115 m² ,2 bedrooms,No,Installed,As new,135 m² ,No
House for sale,Kortstraat 3,"€160,000",2 bedrooms | 136 m² ,2 bedrooms,No,Installed,As new,135 m² ,No
House for sale,"rue des Pêcheurs 2,C","€160,000",2 bedrooms | 150 m² ,2 bedrooms,No,Not installed,To be done up,135 m² ,No
Bungalow for sale,Wijveld 19,"€165,000",3 bedrooms,3 bedrooms,No,Not installed,To be done up,135 m² ,No
House for sale,5500 — Dinant,"€167,500",3 bedrooms | 157 m² ,3 bedrooms,No,Semi equipped,Good,480 m² ,No
House for sale,Rue du Desert 67,"€174,500",2 bedrooms | 120 m² ,2 bedrooms,No,Installed,Good,150 m² ,No
House for sale,Rue des Hauts Sarts 9,"€175,000",3 bedrooms | 140 m² ,3 bedrooms,No,Hyper equipped,Good,15 m² ,No
House for sale,7000 — Mons,"€175,000",2 bedrooms | 81 m² ,2 bedrooms,No,Installed,To be done up,15 m² ,No
House for sale,Karmelietenstraat 30,"€175,000",3 bedrooms | 170 m² ,3 bedrooms,No,Installed,To be done up,15 m² ,No
House for sale,Albrecht Rodenbachplantsoen 23,"€180,000",4 bedrooms | 146 m² ,4 bedrooms,No,Installed,To be done up,15 m² ,No
House for sale,5500 — Dinant,"€180,000",3 bedrooms | 135 m² ,3 bedrooms,No,Semi equipped,To renovate,15 m² ,No
House for sale,rue de l'Égalité 3,"€180,000",3 bedrooms | 150 m² ,3 bedrooms,No,Installed,To renovate,15 m² ,No
House for sale,6040 — Jumet,"€185,000",5 bedrooms | 200 m² ,5 bedrooms,No,USA installed,Just renovated,15 m² ,No
House for sale,6460 — Chimay,"€185,000",4 bedrooms | 265 m² ,4 bedrooms,No,Hyper equipped,To be done up,1300 m² ,No
